level	xpAmount	newXpAmount	Name
125	49533	69920	Armored Skeleton Lord(skeletonarmoredlord)
125	62004	72478	Reaper(reedsharkreaperforbidden)
125	62004	72478	Reaper(reedsharkreaper)
125	62481	73330	Lugian Juggernaut(lugianjuggernaut)
125	62481	73330	Shadow Commander(lugianshadowcommander)
125	63831	73330	Gotrok Juggernaut(lugianjuggernautrenegade)
125	63831	73330	Gotrok Juggernaut(lugianjuggernautrenegadeforbidden)
125	65518	66296	Drudge Toiler(drudgetoiler)
125	65518	50308	Ascendant Drudge(drudgeascendanthigh)
125	65518	62246	Ascendant Drudge(drudgeascendant)
125	65518	62246	Mosswart Scrounger(mosswartscrounger)
125	65518	62246	Ascendant Drudge(drudgeascendantforbidden)
125	65822	96353	Pandemic Child(shadowchildpandemic)
125	65822	108290	Shadow Wraith(shadowwraith)
125	65885	104027	Tumerok War Monger(tumerokwarmonger)
125	66094	90810	Hellfire(fireelementalhellfire)
125	66098	81431	Banderling Predator(banderlingpredatorforbidden)
125	66098	81431	Banderling Predator(banderlingpredator)
125	66101	94860	Blizzard(eluvicelementalblizzard)
125	66101	94860	Avalanche(eluvicelementalavalanche)
125	66116	97419	Conflagration(estuaryelementalconflagration)
125	66258	99124	Sirrocco(thermicelementalsirroccoboss)
125	66258	100829	Tsuric(stormelementaltsuric)
125	66258	99124	Sirrocco(thermicelementalsirrocco)
125	66258	100829	Maelstrom(stormelementalmaelstrom)
125	66560	106585	Renegade War Monger(tumerokhighpriestarcherrenegade)
125	66661	98058	Restless Soul(undeadrestlesssoulliazk)
125	66661	98058	Falatacot Patrician(zombieundeadpatrician)
125	66737	97845	Tormented Consort(undeadtorturedconsort)
125	66737	97845	Tormented Consort(undeadtorturedconsortkey)
125	66926	72478	Lacerator(olthoiflyerlaceratorforbidden)
125	66926	72478	Lacerator(olthoiflyerlacerator)
125	67426	90384	Dark Vapor(wispdarkvapor)
125	67426	90384	Entropy Wisp(wispentropy_xp)
125	67979	66935	Plasma Golem(golemplasma)
125	67979	66935	Plasma Golem(golemplasmaforbidden)
125	67979	71412	Small Obsidian Golem(golemobsidianmini)
125	68090	81004	Olthoi Brood Matron(olthoibroodmatron)
125	68090	81004	Olthoi Swarm Warrior(olthoiswarmwarrior)
125	69298	74823	Drudge Aviator(drudgeaviator)
125	82338	85055	Virindi Consul(virindiconsulforbidden)
125	82338	85055	Virindi Consul(virindiconsul)
125	83737	193558	Guardian of the Singularity(virindiobserverguardian)
125	92809	98058	Misshapen Mite(mitemisshapen)
125	97386	121507	Soiled Doll(dollsoiled)
125	97828	98058	Infested Rat(ratinfested)
125	99583	106585	Mangy Carenzi(carenzimangy)
125	99620	109996	Glissnal Nefane(nefaneglissnal)
125	100000	154548	Shadow Phantom Leader(shadowphantomboss)
125	126729	115112	Olthoi Brood Noble(olthoibroodnoble_xp)
125	126729	115112	Olthoi Brood Noble(olthoibroodnoblesouthwest-xp)
125	126729	115112	Olthoi Brood Noble(olthoibroodnoblesoutheast-xp)
125	126729	115112	Olthoi Brood Noble(olthoibroodnoblenorth-xp)
125	126729	115112	Olthoi Brood Noble(olthoibroodnoblenorthwest_xp)
125	126729	115112	Olthoi Brood Noble(olthoibroodnoblenortheast_xp)
125	126729	115112	Olthoi Brood Noble(olthoibroodnoble-nofall-xp)
125	132485	131526	Dusk Zefir(zefirdusk)
125	172536	541451	Olthoi Brood Queen Elder(olthoibroodqueenextreme)
125	5000000	1075441	Apprentice Jexki Ki(undeadbossjexkiki)
126	2500	73714	Fenmalain Soul Crystal(soulcrystalfenmalain)
126	5000	95143	Caulnalain Soul Crystal(soulcrystalcaulnalain)
126	10000	119357	Shendolain Soul Crystal(soulcrystalshendolain)
126	14000	114643	Levistras, Speaker of the New Directive(virindidirectorlevistras)
126	17141	68571	Singular Tiatus Raider(lugiantiatussingular)
126	43680	112500	The Great Work(soulcrystalgreatwork)
126	54180	110786	Nexus Crystal(soulcrystalnexus)
127	66021	81429	Guruk Destroyer(burungurukdestroyerkiviklir)
127	66021	81429	Guruk Destroyer(burungurukdestroyer)
128	10689	57429	Tusker Slave(tuskerslavelo)
130	18500	99643	Virindi Collector(virindicollector-xp)
130	18500	99643	Virindi Overseer(virindimasterlethenew)
130	18500	78643	Virindi Executor(virindiexecutorlo)
130	20000	64286	Martinate Hollow Minion(hollowminionmartinate_xp)
130	53468	67714	Undead Captain(zombielichcaptain)
130	53495	104786	Demilich(zombiedemilich)
130	66000	50571	Squallid Moarsman(moarsmansquallid)
130	70747	73714	Raider Juggernaut(lugianjuggernautraider)
130	71207	76286	Drudge Bloodletter(drudgebloodletterforbidden)
130	71207	76286	Drudge Bloodletter(drudgebloodletter)
130	71915	90429	Banderling Savage(banderlingsavageforbidden)
130	71915	90429	Banderling Savage(banderlingsavage)
130	89000	100286	Assault Guard(tuskerassaultguard)
130	101195	111429	Mutated Mite(mitemutated)
130	105568	126429	Cosseted Doll(dollcosseted)
130	107691	127714	Listris Nefane(nefanelistris)
130	150000	342000	Homunculus(homunculus)
130	178256	149357	Dark Zefir(zefirdark)
130	218916	541929	Hezhit(undeadbosshezhit)
130	218916	523929	Glogluuk(burunruukglogluuk)
131	70331	83143	Guruk Hulk(burungurukhulk)
134	664899	499714	Southern Overseer(virindicraftingforgessouth)
135	44714	72857	Filth Dweller(moarsmanfilthdweller)
135	57504	102000	Restless Spirit(ghostrestlessspiritassaultstamper)
135	57504	102000	Restless Spirit(ghostrestlessspirit)
135	72038	64286	Obsidian Chittick(chittickobsidian)
135	72038	64286	Obsidian Chittick(chittickobsidianforbidden)
135	72440	78000	Lugian Titan(lugiantitan)
135	73440	78000	Gotrok Titan(lugiantitanrenegadeforbidden)
135	73440	78000	Gotrok Titan(lugiantitanrenegade)
135	74050	90857	Platinum Golem(golemplatinum)
135	74050	90857	Small Magma Golem(golemmagmamini)
135	74050	90857	Platinum Golem(golemplatinumforbidden)
135	74050	90857	Platinum Golem(golemplatinumceremonydisrupted)
135	74448	110571	Shadow Nightmare(shadownightmare)
135	74448	98571	Abyssal Child(shadowchildabyssal)
135	74850	100714	Ripper Grievver(grievverripper)
135	75118	94500	Virulence(acidelementalvirulence)
135	75240	109071	Ebon Rift(riftebon)
135	75262	85714	Guruk Colossus(burungurukcolossus)
135	75480	94714	Drudge Cabalist(drudgecabalistforbidden)
135	75480	94714	Drudge Cabalist(drudgecabalist)
135	75515	86357	Peerless Drudge(drudgepeerless)
135	75515	86357	Peerless Drudge(drudgepeerlessforbidden)
135	76500	115071	Stalking Margul(margulstalkingforbidden)
135	76500	115071	Stalking Margul(margulstalking)
135	77170	66000	Burun Ruuk Savage(burunruuksavage)
135	77170	66000	Burun Ruuk Savage(burunruuksavagevagrant)
135	77398	100286	Banderling Aggressor(banderlingaggressorforbidden)
135	77398	100286	Banderling Aggressor(banderlingaggressor)
135	77430	106929	Ancient Soul(undeadancientsoulliazk)
135	77430	106929	Falatacot Matriarch(zombieundeadmatriarch)
135	80025	119357	Shard of the Herald(soulcrystalherald)
135	82958	115714	Olthoi Brood Matron(olthoibroodmatronextreme)
135	93872	96000	Diseased Phyntos Wasp(phyntoswaspdiseased)
135	114109	115714	Pestilence Rat(ratpestilence)
135	114435	130714	Desecrated Doll(dolldesecrated)
135	117023	72857	Olthoi Swarm Mutilator(olthoiswarmmutilator)
135	117023	72857	Olthoi Swarm Mutilator(olthoiswarmmutilatorforbidden)
135	153970	132857	Mottled Carenzi(carenzimottled)
135	194563	213429	Sephal Nefane(nefanesephal)
135	219243	287143	Giant Mite(mitegiant)
135	227138	148714	A Shadow of Black Ferah(blackferahkillable)
135	304250	815143	Shadow Annihilator(lugianassaultbosskerrak)
135	313910	801429	General Fostok(lugianrenegadefostok)
135	314480	578786	War Chief Amanua(tumerokrenegadeamanua)
135	500000	509571	Lady Aerfalle(darkmagusaerfalleuber)
140	14000	55714	Charred Miner(skeletoncharrednew)
140	82693	87429	Burun Ruuk Shaman Keeper(burunruukshamanliazk)
140	82693	87429	Burun Ruuk Shaman(burunruukshamanvagrant)
140	82693	390857	Jorgluuk(burunvagrantuberlo)
140	82693	87429	Burun Ruuk Shaman(burunruukshamanvagrantboss)
140	82693	87429	Burun Ruuk Shaman(burunruukshamankiviklir)
140	82693	87429	Burun Ruuk Shaman(burunruukshaman)
140	82693	87429	Ruuk Shaman Watcher(burunruukshamanmorgluuk)
140	82958	82286	Olthoi Swarm Matron(olthoiswarmmatron)
140	100674	101357	Virindi Desecrator(virindidesecrator)
143	83119	90000	Guruk Behemoth(burungurukbehemoth)
143	83119	90000	Guruk Behemoth(burungurukbehemothkiviklir)
145	84208	117643	Tenebrous Rift(rifttenebrous)
145	86611	105429	Tormented Patriarch(undeadtorturedpatriarch)
145	86611	105429	Tormented Patriarch(undeadtorturedpatriarchkey)
145	109351	81429	The Gatekeeper(hollowminiongatekeeper)
145	110000	121500	The Auditor(virindiprofaneauditor)
145	110000	121500	The Sage(virindiprofanesage)
145	120000	192643	Depraved Child(shadowchilddepraved)
145	120000	203143	Shadow Nightmare Leader(shadownightmareboss)
145	126576	115714	Devastator(tuskerdevastator_tusk)
145	126576	115714	Devastator(tuskerdevastator-nofall)
145	126576	115714	Devastator(tuskerdevastatorforbidden)
145	126576	115714	Devastator(tuskerdevastator)
145	129088	132000	Befouled Doll(dollbefouled)
145	129088	174857	Fallen Doll(dollbossuber0205)
145	130127	149357	Creeping Margul(margulcreeping)
145	130127	149357	Creeping Margul(margulcreepingforbidden)
145	160000	150000	The Painbringer(tuskerpainbringer)
145	266409	372857	Tainted Carenzi(carenzitainted)
145	389738	389357	Malignant Marionette(marionettemalignant)
145	413312	458571	Monstrous Mite(mitemonstrous)
145	413312	501429	Fallen Mite(mitebossuber0205)
145	525542	544286	Contagion Rat(ratcontagion)
145	527819	560786	Malevolent Zefir(zefirmalevolent)
145	529551	481071	Parfal Nefane(nefaneparfal)
145	542850	1584857	Diamond Golem Suzerain(golemdiamondsuzerainportal1)
145	542850	1581857	Diamond Golem Suzerain(golemdiamondsuzerain)
150	137858	143786	Defiled Doll(dolldefiled)
150	189879	4329214	Crystal Lord Sovereign(golemcrystalsovereign)
150	274905	658500	Plocagruuk(burunruukplocagruuk)
150	274905	669000	Zixki(undeadbosszixki)
150	554053	559286	Cursed Marionette(marionettecursed)
151	90436	91714	Guruk Titan(burunguruktitan)
151	90436	91714	Guruk Titan(burunguruktitankiviklir)
151	90436	91714	Guruk Titan Watcher(burunguruktitanmorgluuk)
153	24000	117643	Nexus Shadow Captain(shadownexuscaptain)
153	24000	117643	Bronze Statue of a Shadow(statuereplicaextremeshadowsmall)
153	24000	117643	Ler Rahn(lerrahnkillable)
153	24000	117643	Void Knight(bossdeedhigh)
153	25000	117643	Dark Revenant(shadowinfiltrator)
155	12000	99643	Shadow Captain(shadowcaptainbeta)
155	12000	99643	Nexus Shadow(shadownexus)
155	12000	99643	Black Ferah(blackferahthree)
155	12000	99643	Shadow Captain(shadowcaptaingamma)
155	12000	99643	Black Ferah(blackferahgamma)
155	12000	99643	Black Ferah(blackferahbeta)
155	12000	99643	Black Ferah(blackferahalpha)
155	12000	99643	Shadow Captain(shadowcaptainalpha)
155	13288	99643	Panumbris Shadow(shadowpanumbrisstealth)
155	13288	99643	Panumbris Shadow Spire(shadowpanumbrisspire)
155	94740	126214	Umbral Rift(riftumbral)
155	200000	321643	Consumed Wraith(shadowwraithconsumed)
155	200000	311143	Wretched Child(shadowchildwretched)
155	223920	300643	K'nath T'amt(knathtamt)
155	223920	294643	K'nath S'hirc(knathshirc)
155	223920	294643	K'nath Thea'reh(knaththeareh)
155	223920	294643	K'nath X'ela(knathxela)
155	223920	291643	K'nath G'erg(knathgerg)
155	223920	294643	K'nath An'dras(knathandras)
155	223920	291643	K'nath S'el(knathsel)
155	223920	294643	K'nath La'nal(knathlanal)
155	223920	294643	K'nath I'km(knathikm)
155	223920	294643	K'nath N'aes(knathnaes)
155	558686	544286	Doomshark(reedsharkdoomshark)
155	687624	735214	Damned Marionette(marionettedamned)
155	687624	739714	Yaja the Shepherd(marionetteyaja)
155	687624	778071	Fallen Marionette(marionettebossuber0205)
155	750000	566786	Hellion(margulhellion)
155	1200000	566786	Hellion(margulringbearer)
159	98037	94286	Guruk Gorefiend(burungurukgorefiend)
160	100328	177643	Fallen Rift(riftbossuber0205)
160	100328	134786	Schism(riftschism)
160	450000	424714	Dark Guardian(darkrevenantguardian)
161	51288	59143	Crystal Shard Sentinel(crystalshardsentinel)
161	150000	450857	Corrosion(somaticelementalcorrosion3)
161	150000	1762286	Strife(somaticelementalrazzia6)
161	150000	1762286	Strife(somaticelementalrazzia5)
161	150000	1745143	Tempest(somaticelementaltempest2)
161	150000	450857	Corrosion(somaticelementalcorrosion4)
161	150000	1762286	Strife(somaticelementalstrife)
161	150000	1745143	Tempest(somaticelementaltempest5)
161	150000	1745143	Tempest(somaticelementaltempest4)
161	150000	2019429	Corrosion(somaticelementalcorrosion2)
161	150000	1745143	Tempest(somaticelementaltempest)
161	150000	1745143	Conflagration(somaticelementalstasiary6)
161	150000	1745143	Conflagration(somaticelementalstasiary5)
161	150000	450857	Corrosion(somaticelementalcorrosion5)
161	150000	1745143	Conflagration(somaticelementalstasiary4)
161	150000	1745143	Conflagration(somaticelementalstasiary3)
161	150000	1745143	Stasis(somaticelementalstasiary)
161	150000	450857	Corrosion(somaticelementalcorrosion)
161	150000	1762286	Strife(somaticelementalstrife3)
161	150000	450857	Corrosion(somaticelementalcorrosion6)
161	150000	1745143	Tempest(somaticelementaltempest6)
161	150000	1762286	Strife(somaticelementalstrife4)
161	150000	1745143	Tempest(somaticelementaltempest3)
161	243771	488571	Withered Revered Tumerok Shaman(tumerokreveredshamanwithered)
161	243771	488571	Withered Revered Tumerok Shaman(tumerokreveredshamanwitheredboss)
161	278955	458571	Titanium Armoredillo(armoredillotitanium)
161	278955	458571	Titanium Armoredillo(armoredillopolardillo)
161	292525	488571	Revered Tumerok Shaman(tumerokreveredshaman)
161	292525	488571	Revered Tumerok Shaman(tumerokreveredshamanforbidden)
161	294349	520929	Fallen Tumerok(tumerokbossuber0205)
161	294349	478071	Withered Transcendent Tumerok(tumerokwarmongerwithered)
161	294349	478071	Transcendant Tumerok(tumeroktranscendantforbidden)
161	294349	478071	Transcendent Tumerok(tumeroktranscendant)
161	298904	475071	Bile Grievver(grievverbile)
161	298904	517929	Fallen Grievver(grievverbossuber0205)
161	303487	544286	Withered Drudge Seraph(drudgeseraphwitheredboss)
161	303487	544286	Withered Drudge Seraph(drudgeseraphwithered)
161	305046	490071	Forsaken Child(shadowchildforsaken)
161	305046	487071	Wretched(shadowwretchvod)
161	307276	523929	Fallen Shadow(shadowbossuber0205)
161	307276	481071	Void Knight(shadowvoidknightvod)
161	375000	389357	Helcan Margul(margulhelcan)
161	387639	715714	Swarthy Mattekar(mattekarswarthy)
161	392931	930000	Fallen Lugian(lugianbossuber0205)
161	392931	887143	Withered Raider Justicar(lugianjuggernautwithered)
161	392931	887143	Raider Justicar(lugianjustinianraider)
161	396724	887143	Raider Prefect(lugianprefectraider)
161	396724	887143	Withered Raider Prefect(lugiantitanwithered)
161	396724	887143	Withered Raider Prefect(lugiantitanwitheredboss)
161	396837	458571	Adolescent Rust Gromnie(gromnierustadolescent)
161	396837	458571	Adolescent Ivory Gromnie(gromnieivoryadolescent)
161	402394	458571	Adolescent Azure Gromnie(gromnieazureadolescent)
161	409273	458571	Adolescent Ash Gromnie(gromnieashadolescent)
161	413494	469071	Tormenter(skeletontormenter)
161	416342	458571	Archfiend(skeletonarchfiend)
161	489069	1329214	Sentient Crystal Shard(crystalshardsentient)
161	489069	1372071	Fallen Crystal Shard(crystalshardbossuber0205)
161	495936	287143	Olthoi Sentinel(olthoicrawlersentinelkillable)
161	497464	287143	Olthoi Primordial(olthoiprimordial)
161	499196	8601429	Olthoi Sentinel(olthoisentinelrot2)
161	499338	887143	Banderling Paragon(banderlingparagon)
161	500000	458571	Dreadful Ursuin(ursuindread)
161	500000	383143	Lich Oppressor(zombielichoppressor)
161	500157	565286	Banderling Hierophant(banderlingheirophant)
161	505811	383357	The Gibbering(gibbering)
161	505811	513429	Fallen Drudge(drudgebossuber0205)
161	505811	470571	Drudge Seraph(drudgeseraph)
161	508583	398357	Falatacot Abbess(zombieundeadabbess)
161	513119	383357	Chimera(zombiechimera)
161	517687	565286	Withered Banderling Hierophant(banderlingheirophantwitheredboss)
161	517687	565286	Withered Banderling Hierophant(banderlingheirophantwithered)
161	517860	887143	Withered Banderling Paragon(banderlingaggressorwithered)
161	600000	475071	Graal Margul(margulgraal)
161	623549	715714	Ravager(carenziravager)
161	676825	1769786	Crystal Golem Imperator(golemcrystalimperator)
161	725423	674357	Scourge(ratbossscourge)
161	726040	732214	Infernal Zefir(zefirinfernal)
161	783523	825429	Puppeteer(marionettebosspuppeteer)
161	793989	802929	Snarl(carenzibosssnarl)
161	1000000	738214	Fallen Margul(margulbossuber0205)
161	1000000	695357	Biaka(margulbiaka)
161	1148364	1341214	Crystal Lord(golemcrystallord)
161	1500000	695357	Ya'ruldi(margulyaruldi)
161	5000000	4315714	Colossal Mite(mitecolossal)
161	10000000	1338214	Matriarch Kixkti Xri(undeadbosskixktixri)
165	563270	1058571	Banderling Champion(banderlingchampion)
165	585880	556286	Withered Drudge Seraph Mystic(drudgemysticwithered)
165	617709	556286	Drudge Seraph Mystic(drudgeseraphmystic)
167	14000	62143	Relic Bones(skeletonrelicbonesmeditate)
167	17000	62143	Seared Guard(skeletonsearednew)
170	855132	802929	Plaguefang(reedsharkbossplaguefang)
170	907335	823929	Gikar(margulbossgikar)
170	907335	823929	Sezzherei(margulbigboss0205)
170	936397	499714	Western Overseer(virindicraftingforgeswest)
170	1031474	909643	Atakir, the Dark Prince(zefirbossatakir)
185	354259	278571	CreatureName(thrungusmudwortsnowlily)
185	354259	278571	CreatureName(virindidivinehighyield)
185	354259	278571	CreatureName(mosswartelderhighyield)
185	354259	278571	CreatureName(thrunguspuffball)
185	354259	278571	CreatureName(ghosteidolonhighyield)
185	354259	278571	CreatureName(skeletonwickedhighyield)
185	354259	278571	CreatureName(skeletonnaughtyhighyield)
185	354259	278571	CreatureName(mumiyahsentinelhighyield)
185	354259	278571	CreatureName(ace31220-creaturename)
185	354259	278571	CreatureName(penguininsolentsnowlily)
185	354259	278571	CreatureName(phyntoswaspagitatedhighyield)
185	354259	278571	CreatureName(zefirkirithighyield)
185	354259	278571	CreatureName(grievverviolatorhighyield)
185	354259	278571	CreatureName(eaterbloated)
185	354259	278571	CreatureName(penguininsolent)
185	354259	278571	CreatureName(eaterbloatedsnowlily)
185	354259	278571	CreatureName(thrungusfiremorel)
185	354259	278571	CreatureName(thrungusmudwort)
185	354259	278571	CreatureName(thrungusblackmorel)
185	354259	278571	CreatureName(mosswartworshipperhighyield)
185	354259	278571	CreatureName(olthoilaceratorhighyield)
185	354259	278571	CreatureName(thrungusjelly)
185	354259	278571	CreatureName(olthoilarvaehighyield)
185	354259	278571	CreatureName(olthoislasherhighyield)
185	354259	278571	CreatureName(lugiantukorasentinelhighyield)
185	354259	278571	CreatureName(olthoiripperhighyield)
185	354259	278571	CreatureName(lugiantukoraliuetenanthighyield)
185	354259	278571	CreatureName(lugiantukoracommanderhighyield)
185	599775	458571	Renegade Commander Kianar(tumerokrenegadecommander1archer)
185	606525	8674929	Tumerok Renegade (tumerokrenegadelo)
185	606525	493071	Renegade Commander Walanawa(tumerokrenegadecommander2mage)
185	620494	8601429	Renegade Gotrok(lugianrenegadelo)
185	744593	715714	General Garsh(lugianrenegadegeneral)
186	16083	100500	Umbris Shadow(shadowumbrisstealth)
186	16083	100500	Umbris Shadow(shadowumbrishidden)
190	23000	96429	Bane Grievver(grievverbaneherald)
200	30000	141214	Bound Crystal Golem(golemcrystalreward)
200	50000	108857	Gold Golem(golemgold-xp)
200	100000	458571	Olthoi Queen(olthoiqueen-xp)
200	150000	129429	Ancient Defender(ghostfalatacotdefender)
200	750000	1315714	Olthoi Queen(olthoiqueenmaraedynamic-xp)
200	750000	201429	Olthoi Queen(olthoiqueenmaraestatic-xp)
200	934487	490071	Torgluuk(burunruuktorgluuk)
200	946242	1011857	Niarltah(tumerokniarltah)
200	1000613	672857	Morgluuk(burunruukmorgluukweak)
200	1045706	1058571	Lord Muldaveus(lugianlordmuldaveus)
200	5000000	1315714	Morgluuk(burunruukmorgluuk)
201	16311	55714	Olthoi Queen(olthoiqueen)
201	16311	55714	Olthoi Queen(olthoiqueennofall)
210	1118843	476571	Virindi Quidiox(virindiquidioxforbidden)
210	1118843	476571	Virindi Quidiox(virindiquidiox)
235	1292189	473571	Virindi Paradox(virindiparadox)
257	24000	117643	Isin Dule(isindulealpha)
277	24917	58500	Asmolum the Worm(darkrevenantasmolum)
278	28000	71571	Foreman Brelax(skeletonbrelaxnew)
278	28000	71571	Lord Cambarth(skeletoncambarthnew)
285	395725	458571	Annihilator(tuskerannihilator-nofall)
285	395725	458571	Annihilator(tuskerannihilator)
285	395725	458571	Annihilator(tuskerannihilatorforbidden)
300	80000	121714	Platinum Golem(golemplatinum-xp)
300	200000	899143	Gaerlan(gaerlanicerepeat)
308	27417	93857	Guardian Golem(golemdiamondguard)
341	30000	96429	Bound Coral Golem(golemcoralreward)
360	117255	83143	White Bunny(rabbitbabywhite)
450	500000	1756286	Gaerlan(gaerlanfirerepeat)
600	1000000	2613429	Gaerlan(gaerlanacidrepeat)
600	12000000	3127714	Mgrauleshk(burungurukmgrauleshk)
666	200000	267000	White Rabbit(rabbitdancingsteele)
666	1302592	267000	White Rabbit(rabbitwhite)
710	503834	302786	Gaerlan(gaerlanlo)
750	2000000	3470571	Gaerlan(gaerlanlightningrepeat)
750	4357299	2198357	Platinum Golem Mountain King(golemplatinumking)
899	50000	728786	Bael'Zharon(baelzharonkillable)
900	5000000	715714	Mowen Udaun(tuskermowen)
900	6214571	4315714	Obliterator(tuskerobliterator)
999	150000	1745143	Stasis(somaticelementalstasiary1)
999	150000	2019429	Corrosion(somaticelementalcorrosion1)
999	150000	1762286	Strife(somaticelementalstrife2)
999	150000	1762286	Strife(somaticelementalstrife1)
999	150000	1745143	Tempest(somaticelementaltempest1)
999	150000	1745143	Stasis(somaticelementalstasiary2)
999	1241063	8657143	Harbinger(harbingerrepeatnuhmudira)
999	1241063	8657143	Harbinger(harbingerrepeataerbax)
999	8000000	171458571	Tremendous Monouga(monougatremendouslo)
999	10980993	8601429	Tremendous Monouga(monougatremendous)
999	25000000	8671929	Kiree(burunkukuurkiree)
999	25000000	8671929	Keerik(burunkukuurkreekun)
999	25000000	17243357	Browerk(burunkukuurbrowerk)
999	25000000	8671929	Broodu(burunkukuurbroodu)
999	25000000	8671929	Rehir(burunkukuurrehir)
999	25000000	8671929	Reeshan(burunkukuurreeshan)
